phase,block,id,short_id,game_type,points,drule,drule_error_2d,drule_error_1d_a,drule_error_1d_b,drule_error_1d,rewards_approached,punishment_approached,dataset,partner_predictions_correct,partner_predictions_missing,drule_gen
2,3,0df580ed-523c-46e2-9414-fed8630b77e6-p132,0df-p132,solo,-9.0,neither,9.0,9.0,7.0,7.0,6,3,3,,,neither
3,0,0df580ed-523c-46e2-9414-fed8630b77e6-p132,0df-p132,solo,-3.0,neither,7.0,9.0,9.0,9.0,7,2,3,,,neither
3,1,0df580ed-523c-46e2-9414-fed8630b77e6-p132,0df-p132,solo,-3.0,neither,7.0,5.0,11.0,5.0,7,2,3,,,neither
0,0,0e5bdf0c-aa57-4129-aaa2-c731b1e7ae6c-p7,0e5-p7,duo,-2.0,neither,6.0,4.0,10.0,4.0,8,2,3,,,neither
0,1,0e5bdf0c-aa57-4129-aaa2-c731b1e7ae6c-p7,0e5-p7,duo,7.0,2d,1.0,5.0,5.0,5.0,12,1,3,,,2d
0,2,0e5bdf0c-aa57-4129-aaa2-c731b1e7ae6c-p7,0e5-p7,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,3,,,2d
0,3,0e5bdf0c-aa57-4129-aaa2-c731b1e7ae6c-p7,0e5-p7,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,3,,,2d
1,0,0e5bdf0c-aa57-4129-aaa2-c731b1e7ae6c-p7,0e5-p7,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,3,,,2d
1,1,0e5bdf0c-aa57-4129-aaa2-c731b1e7ae6c-p7,0e5-p7,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,3,,,2d
2,0,0e5bdf0c-aa57-4129-aaa2-c731b1e7ae6c-p7,0e5-p7,duo,7.0,2d,1.0,5.0,5.0,5.0,12,1,3,,,2d
2,1,0e5bdf0c-aa57-4129-aaa2-c731b1e7ae6c-p7,0e5-p7,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,3,,,2d
2,2,0e5bdf0c-aa57-4129-aaa2-c731b1e7ae6c-p7,0e5-p7,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,3,,,2d
2,3,0e5bdf0c-aa57-4129-aaa2-c731b1e7ae6c-p7,0e5-p7,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,3,,,2d
3,0,0e5bdf0c-aa57-4129-aaa2-c731b1e7ae6c-p7,0e5-p7,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,3,,,2d
3,1,0e5bdf0c-aa57-4129-aaa2-c731b1e7ae6c-p7,0e5-p7,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,3,,,2d
0,0,0f41356e-2c32-4d4c-81b9-fa492e64f3a5-p39,0f4-p39,duo,-1.0,neither,5.0,7.0,5.0,5.0,9,2,3,,,neither
0,1,0f41356e-2c32-4d4c-81b9-fa492e64f3a5-p39,0f4-p39,duo,8.0,neither,4.0,6.0,2.0,2.0,8,0,3,,,neither
0,2,0f41356e-2c32-4d4c-81b9-fa492e64f3a5-p39,0f4-p39,duo,-2.0,neither,6.0,8.0,6.0,6.0,8,2,3,,,neither
0,3,0f41356e-2c32-4d4c-81b9-fa492e64f3a5-p39,0f4-p39,duo,-8.0,neither,8.0,8.0,10.0,8.0,7,3,3,,,neither
1,0,0f41356e-2c32-4d4c-81b9-fa492e64f3a5-p39,0f4-p39,duo,-11.0,neither,11.0,9.0,9.0,9.0,4,3,3,,,neither
1,1,0f41356e-2c32-4d4c-81b9-fa492e64f3a5-p39,0f4-p39,duo,-6.0,neither,10.0,8.0,10.0,8.0,4,2,3,,,neither
2,0,0f41356e-2c32-4d4c-81b9-fa492e64f3a5-p39,0f4-p39,duo,-6.0,neither,10.0,10.0,10.0,10.0,4,2,3,,,neither
2,1,0f41356e-2c32-4d4c-81b9-fa492e64f3a5-p39,0f4-p39,duo,-13.0,neither,9.0,11.0,9.0,9.0,7,4,3,,,neither
2,2,0f41356e-2c32-4d4c-81b9-fa492e64f3a5-p39,0f4-p39,duo,-10.0,neither,6.0,10.0,6.0,6.0,10,4,3,,,neither
2,3,0f41356e-2c32-4d4c-81b9-fa492e64f3a5-p39,0f4-p39,duo,3.0,neither,5.0,5.0,5.0,5.0,8,1,3,,,neither
3,0,0f41356e-2c32-4d4c-81b9-fa492e64f3a5-p39,0f4-p39,duo,2.0,neither,6.0,8.0,2.0,2.0,7,1,3,,,neither
3,1,0f41356e-2c32-4d4c-81b9-fa492e64f3a5-p39,0f4-p39,duo,9.0,1d_b,3.0,7.0,1.0,1.0,9,0,3,,,1d
0,0,10a6811b-fb89-48d5-b0b5-f289a1974856-p71,10a-p71,solo,1.0,neither,7.0,7.0,7.0,7.0,6,1,3,,,neither
0,1,10a6811b-fb89-48d5-b0b5-f289a1974856-p71,10a-p71,solo,-1.0,neither,5.0,5.0,9.0,5.0,9,2,3,,,neither
0,2,10a6811b-fb89-48d5-b0b5-f289a1974856-p71,10a-p71,solo,-2.0,neither,6.0,8.0,8.0,8.0,8,2,3,,,neither
0,3,10a6811b-fb89-48d5-b0b5-f289a1974856-p71,10a-p71,solo,6.0,neither,6.0,4.0,6.0,4.0,6,0,3,,,neither
1,0,10a6811b-fb89-48d5-b0b5-f289a1974856-p71,10a-p71,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
1,1,10a6811b-fb89-48d5-b0b5-f289a1974856-p71,10a-p71,solo,2.0,neither,6.0,2.0,8.0,2.0,7,1,3,,,neither
2,0,10a6811b-fb89-48d5-b0b5-f289a1974856-p71,10a-p71,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
2,1,10a6811b-fb89-48d5-b0b5-f289a1974856-p71,10a-p71,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
2,2,10a6811b-fb89-48d5-b0b5-f289a1974856-p71,10a-p71,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
2,3,10a6811b-fb89-48d5-b0b5-f289a1974856-p71,10a-p71,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
3,0,10a6811b-fb89-48d5-b0b5-f289a1974856-p71,10a-p71,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
3,1,10a6811b-fb89-48d5-b0b5-f289a1974856-p71,10a-p71,solo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
0,0,11b69dc3-b1f1-40b1-8c6f-291f23ec9e91-p4,11b-p4,duo,-1.0,neither,5.0,5.0,9.0,5.0,9,2,3,,,neither
0,1,11b69dc3-b1f1-40b1-8c6f-291f23ec9e91-p4,11b-p4,duo,4.0,neither,4.0,2.0,8.0,2.0,9,1,3,,,neither
0,2,11b69dc3-b1f1-40b1-8c6f-291f23ec9e91-p4,11b-p4,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
0,3,11b69dc3-b1f1-40b1-8c6f-291f23ec9e91-p4,11b-p4,duo,5.0,neither,3.0,3.0,7.0,3.0,10,1,3,,,neither
1,0,11b69dc3-b1f1-40b1-8c6f-291f23ec9e91-p4,11b-p4,duo,5.0,neither,3.0,3.0,7.0,3.0,10,1,3,,,neither
1,1,11b69dc3-b1f1-40b1-8c6f-291f23ec9e91-p4,11b-p4,duo,10.0,neither,2.0,2.0,6.0,2.0,10,0,3,,,neither
2,0,11b69dc3-b1f1-40b1-8c6f-291f23ec9e91-p4,11b-p4,duo,5.0,neither,3.0,3.0,7.0,3.0,10,1,3,,,neither
2,1,11b69dc3-b1f1-40b1-8c6f-291f23ec9e91-p4,11b-p4,duo,11.0,2d,1.0,3.0,5.0,3.0,11,0,3,,,2d
2,2,11b69dc3-b1f1-40b1-8c6f-291f23ec9e91-p4,11b-p4,duo,2.0,neither,2.0,6.0,6.0,6.0,12,2,3,,,neither
2,3,11b69dc3-b1f1-40b1-8c6f-291f23ec9e91-p4,11b-p4,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,3,,,2d
3,0,11b69dc3-b1f1-40b1-8c6f-291f23ec9e91-p4,11b-p4,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,3,,,2d
3,1,11b69dc3-b1f1-40b1-8c6f-291f23ec9e91-p4,11b-p4,duo,12.0,2d,0.0,4.0,4.0,4.0,12,0,3,,,2d
0,0,14faeb33-70f4-4d88-a920-d6dabe0839e6-p83,14f-p83,solo,1.0,neither,3.0,7.0,7.0,7.0,11,2,3,,,neither
0,1,14faeb33-70f4-4d88-a920-d6dabe0839e6-p83,14f-p83,solo,2.0,neither,6.0,8.0,2.0,2.0,7,1,3,,,neither
0,2,14faeb33-70f4-4d88-a920-d6dabe0839e6-p83,14f-p83,solo,3.0,1d_b,5.0,9.0,1.0,1.0,8,1,3,,,1d
0,3,14faeb33-70f4-4d88-a920-d6dabe0839e6-p83,14f-p83,solo,0.0,neither,4.0,8.0,4.0,4.0,10,2,3,,,neither
1,0,14faeb33-70f4-4d88-a920-d6dabe0839e6-p83,14f-p83,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
1,1,14faeb33-70f4-4d88-a920-d6dabe0839e6-p83,14f-p83,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
2,0,14faeb33-70f4-4d88-a920-d6dabe0839e6-p83,14f-p83,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
2,1,14faeb33-70f4-4d88-a920-d6dabe0839e6-p83,14f-p83,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
2,2,14faeb33-70f4-4d88-a920-d6dabe0839e6-p83,14f-p83,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
2,3,14faeb33-70f4-4d88-a920-d6dabe0839e6-p83,14f-p83,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
3,0,14faeb33-70f4-4d88-a920-d6dabe0839e6-p83,14f-p83,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
3,1,14faeb33-70f4-4d88-a920-d6dabe0839e6-p83,14f-p83,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
0,0,15de1e0f-cc61-4e3c-bac5-70e5ad865ce6-p196,15d-p196,solo,-2.0,neither,6.0,4.0,8.0,4.0,8,2,3,,,neither
0,1,15de1e0f-cc61-4e3c-bac5-70e5ad865ce6-p196,15d-p196,solo,1.0,neither,7.0,7.0,3.0,3.0,6,1,3,,,neither
0,2,15de1e0f-cc61-4e3c-bac5-70e5ad865ce6-p196,15d-p196,solo,-1.0,neither,9.0,9.0,5.0,5.0,4,1,3,,,neither
0,3,15de1e0f-cc61-4e3c-bac5-70e5ad865ce6-p196,15d-p196,solo,4.0,neither,8.0,10.0,4.0,4.0,4,0,3,,,neither
1,0,15de1e0f-cc61-4e3c-bac5-70e5ad865ce6-p196,15d-p196,solo,-1.0,neither,9.0,9.0,7.0,7.0,4,1,3,,,neither
1,1,15de1e0f-cc61-4e3c-bac5-70e5ad865ce6-p196,15d-p196,solo,-1.0,neither,9.0,7.0,7.0,7.0,4,1,3,,,neither
2,0,15de1e0f-cc61-4e3c-bac5-70e5ad865ce6-p196,15d-p196,solo,-5.0,neither,9.0,9.0,7.0,7.0,5,2,3,,,neither
2,1,15de1e0f-cc61-4e3c-bac5-70e5ad865ce6-p196,15d-p196,solo,-1.0,neither,9.0,9.0,5.0,5.0,4,1,3,,,neither
2,2,15de1e0f-cc61-4e3c-bac5-70e5ad865ce6-p196,15d-p196,solo,5.0,neither,7.0,9.0,3.0,3.0,5,0,3,,,neither
2,3,15de1e0f-cc61-4e3c-bac5-70e5ad865ce6-p196,15d-p196,solo,7.0,1d_b,5.0,9.0,1.0,1.0,7,0,3,,,1d
3,0,15de1e0f-cc61-4e3c-bac5-70e5ad865ce6-p196,15d-p196,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
3,1,15de1e0f-cc61-4e3c-bac5-70e5ad865ce6-p196,15d-p196,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
0,0,17352627-1d9a-4d5f-b29e-c0ab477f47f6-p170,173-p170,solo,-8.0,neither,8.0,10.0,8.0,8.0,7,3,3,,,neither
0,1,17352627-1d9a-4d5f-b29e-c0ab477f47f6-p170,173-p170,solo,-4.0,neither,8.0,8.0,8.0,8.0,6,2,3,,,neither
0,2,17352627-1d9a-4d5f-b29e-c0ab477f47f6-p170,173-p170,solo,-4.0,neither,8.0,8.0,8.0,8.0,6,2,3,,,neither
0,3,17352627-1d9a-4d5f-b29e-c0ab477f47f6-p170,173-p170,solo,4.0,neither,8.0,8.0,4.0,4.0,4,0,3,,,neither
1,0,17352627-1d9a-4d5f-b29e-c0ab477f47f6-p170,173-p170,solo,4.0,neither,8.0,8.0,4.0,4.0,4,0,3,,,neither
1,1,17352627-1d9a-4d5f-b29e-c0ab477f47f6-p170,173-p170,solo,4.0,neither,8.0,8.0,4.0,4.0,4,0,3,,,neither
2,0,17352627-1d9a-4d5f-b29e-c0ab477f47f6-p170,173-p170,solo,4.0,neither,8.0,8.0,4.0,4.0,4,0,3,,,neither
2,1,17352627-1d9a-4d5f-b29e-c0ab477f47f6-p170,173-p170,solo,4.0,neither,8.0,8.0,4.0,4.0,4,0,3,,,neither
2,2,17352627-1d9a-4d5f-b29e-c0ab477f47f6-p170,173-p170,solo,4.0,neither,8.0,8.0,4.0,4.0,4,0,3,,,neither
2,3,17352627-1d9a-4d5f-b29e-c0ab477f47f6-p170,173-p170,solo,4.0,neither,8.0,8.0,4.0,4.0,4,0,3,,,neither
3,0,17352627-1d9a-4d5f-b29e-c0ab477f47f6-p170,173-p170,solo,4.0,neither,8.0,8.0,4.0,4.0,4,0,3,,,neither
3,1,17352627-1d9a-4d5f-b29e-c0ab477f47f6-p170,173-p170,solo,4.0,neither,8.0,8.0,4.0,4.0,4,0,3,,,neither
0,0,1869a8c4-b050-4db9-8ab8-a47407fe02c9-p91,186-p91,duo,-7.0,neither,7.0,9.0,5.0,5.0,8,3,3,,,neither
0,1,1869a8c4-b050-4db9-8ab8-a47407fe02c9-p91,186-p91,duo,5.0,neither,3.0,7.0,3.0,3.0,10,1,3,,,neither
0,2,1869a8c4-b050-4db9-8ab8-a47407fe02c9-p91,186-p91,duo,4.0,neither,4.0,8.0,2.0,2.0,9,1,3,,,neither
0,3,1869a8c4-b050-4db9-8ab8-a47407fe02c9-p91,186-p91,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
1,0,1869a8c4-b050-4db9-8ab8-a47407fe02c9-p91,186-p91,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
1,1,1869a8c4-b050-4db9-8ab8-a47407fe02c9-p91,186-p91,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
2,0,1869a8c4-b050-4db9-8ab8-a47407fe02c9-p91,186-p91,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
2,1,1869a8c4-b050-4db9-8ab8-a47407fe02c9-p91,186-p91,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
2,2,1869a8c4-b050-4db9-8ab8-a47407fe02c9-p91,186-p91,duo,-2.0,neither,6.0,10.0,2.0,2.0,8,2,3,,,neither
2,3,1869a8c4-b050-4db9-8ab8-a47407fe02c9-p91,186-p91,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
3,0,1869a8c4-b050-4db9-8ab8-a47407fe02c9-p91,186-p91,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
3,1,1869a8c4-b050-4db9-8ab8-a47407fe02c9-p91,186-p91,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
0,0,1a71a209-f34d-4acb-b1ef-57432a95ea79-p74,1a7-p74,solo,-10.0,neither,6.0,10.0,8.0,8.0,10,4,3,,,neither
0,1,1a71a209-f34d-4acb-b1ef-57432a95ea79-p74,1a7-p74,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
0,2,1a71a209-f34d-4acb-b1ef-57432a95ea79-p74,1a7-p74,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
0,3,1a71a209-f34d-4acb-b1ef-57432a95ea79-p74,1a7-p74,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
1,0,1a71a209-f34d-4acb-b1ef-57432a95ea79-p74,1a7-p74,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
1,1,1a71a209-f34d-4acb-b1ef-57432a95ea79-p74,1a7-p74,solo,3.0,1d_b,5.0,9.0,1.0,1.0,8,1,3,,,1d
2,0,1a71a209-f34d-4acb-b1ef-57432a95ea79-p74,1a7-p74,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
2,1,1a71a209-f34d-4acb-b1ef-57432a95ea79-p74,1a7-p74,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
2,2,1a71a209-f34d-4acb-b1ef-57432a95ea79-p74,1a7-p74,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
2,3,1a71a209-f34d-4acb-b1ef-57432a95ea79-p74,1a7-p74,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
3,0,1a71a209-f34d-4acb-b1ef-57432a95ea79-p74,1a7-p74,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
3,1,1a71a209-f34d-4acb-b1ef-57432a95ea79-p74,1a7-p74,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
0,0,1b1ad162-0b84-454b-9143-2366a6750a54-p5,1b1-p5,solo,0.0,neither,4.0,6.0,6.0,6.0,10,2,3,,,neither
0,1,1b1ad162-0b84-454b-9143-2366a6750a54-p5,1b1-p5,solo,-9.0,neither,5.0,9.0,9.0,9.0,11,4,3,,,neither
0,2,1b1ad162-0b84-454b-9143-2366a6750a54-p5,1b1-p5,solo,0.0,neither,4.0,8.0,8.0,8.0,10,2,3,,,neither
0,3,1b1ad162-0b84-454b-9143-2366a6750a54-p5,1b1-p5,solo,-9.0,neither,5.0,9.0,7.0,7.0,11,4,3,,,neither
1,0,1b1ad162-0b84-454b-9143-2366a6750a54-p5,1b1-p5,solo,7.0,1d_b,5.0,9.0,1.0,1.0,7,0,3,,,1d
1,1,1b1ad162-0b84-454b-9143-2366a6750a54-p5,1b1-p5,solo,3.0,neither,5.0,7.0,3.0,3.0,8,1,3,,,neither
2,0,1b1ad162-0b84-454b-9143-2366a6750a54-p5,1b1-p5,solo,7.0,1d_b,5.0,7.0,1.0,1.0,7,0,3,,,1d
2,1,1b1ad162-0b84-454b-9143-2366a6750a54-p5,1b1-p5,solo,7.0,neither,5.0,7.0,3.0,3.0,7,0,3,,,neither
2,2,1b1ad162-0b84-454b-9143-2366a6750a54-p5,1b1-p5,solo,4.0,neither,4.0,8.0,2.0,2.0,9,1,3,,,neither
2,3,1b1ad162-0b84-454b-9143-2366a6750a54-p5,1b1-p5,solo,6.0,neither,6.0,8.0,2.0,2.0,6,0,3,,,neither
3,0,1b1ad162-0b84-454b-9143-2366a6750a54-p5,1b1-p5,solo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
3,1,1b1ad162-0b84-454b-9143-2366a6750a54-p5,1b1-p5,solo,7.0,1d_b,5.0,7.0,1.0,1.0,7,0,3,,,1d
0,0,1b2b244e-1688-4a1e-a631-ea4a3329f8f2-p137,1b2-p137,duo,3.0,1d_a,5.0,1.0,9.0,1.0,8,1,3,,,1d
0,1,1b2b244e-1688-4a1e-a631-ea4a3329f8f2-p137,1b2-p137,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
0,2,1b2b244e-1688-4a1e-a631-ea4a3329f8f2-p137,1b2-p137,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
0,3,1b2b244e-1688-4a1e-a631-ea4a3329f8f2-p137,1b2-p137,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
1,0,1b2b244e-1688-4a1e-a631-ea4a3329f8f2-p137,1b2-p137,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
1,1,1b2b244e-1688-4a1e-a631-ea4a3329f8f2-p137,1b2-p137,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
2,0,1b2b244e-1688-4a1e-a631-ea4a3329f8f2-p137,1b2-p137,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
2,1,1b2b244e-1688-4a1e-a631-ea4a3329f8f2-p137,1b2-p137,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
2,2,1b2b244e-1688-4a1e-a631-ea4a3329f8f2-p137,1b2-p137,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
2,3,1b2b244e-1688-4a1e-a631-ea4a3329f8f2-p137,1b2-p137,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
3,0,1b2b244e-1688-4a1e-a631-ea4a3329f8f2-p137,1b2-p137,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
3,1,1b2b244e-1688-4a1e-a631-ea4a3329f8f2-p137,1b2-p137,duo,8.0,1d_a,4.0,0.0,8.0,0.0,8,0,3,,,1d
0,0,1ca5a099-22f9-46b0-b802-c19eb1ebb609-p99,1ca-p99,duo,5.0,neither,3.0,5.0,7.0,5.0,10,1,3,,,neither
0,1,1ca5a099-22f9-46b0-b802-c19eb1ebb609-p99,1ca-p99,duo,3.0,neither,5.0,9.0,3.0,3.0,8,1,3,,,neither
0,2,1ca5a099-22f9-46b0-b802-c19eb1ebb609-p99,1ca-p99,duo,-11.0,neither,7.0,9.0,9.0,9.0,9,4,3,,,neither
0,3,1ca5a099-22f9-46b0-b802-c19eb1ebb609-p99,1ca-p99,duo,-7.0,neither,11.0,9.0,9.0,9.0,3,2,3,,,neither
1,0,1ca5a099-22f9-46b0-b802-c19eb1ebb609-p99,1ca-p99,duo,-1.0,neither,9.0,11.0,5.0,5.0,4,1,3,,,neither
1,1,1ca5a099-22f9-46b0-b802-c19eb1ebb609-p99,1ca-p99,duo,4.0,neither,8.0,8.0,6.0,6.0,4,0,3,,,neither
2,0,1ca5a099-22f9-46b0-b802-c19eb1ebb609-p99,1ca-p99,duo,4.0,neither,4.0,8.0,4.0,4.0,9,1,3,,,neither
2,1,1ca5a099-22f9-46b0-b802-c19eb1ebb609-p99,1ca-p99,duo,-4.0,neither,8.0,8.0,4.0,4.0,6,2,3,,,neither
2,2,1ca5a099-22f9-46b0-b802-c19eb1ebb609-p99,1ca-p99,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
2,3,1ca5a099-22f9-46b0-b802-c19eb1ebb609-p99,1ca-p99,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
3,0,1ca5a099-22f9-46b0-b802-c19eb1ebb609-p99,1ca-p99,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
3,1,1ca5a099-22f9-46b0-b802-c19eb1ebb609-p99,1ca-p99,duo,3.0,neither,5.0,7.0,5.0,5.0,8,1,3,,,neither
0,0,202173ab-7c82-415e-ae5b-4d685b889e5d-p156,202-p156,solo,0.0,neither,4.0,8.0,6.0,6.0,10,2,3,,,neither
0,1,202173ab-7c82-415e-ae5b-4d685b889e5d-p156,202-p156,solo,0.0,neither,4.0,8.0,6.0,6.0,10,2,3,,,neither
0,2,202173ab-7c82-415e-ae5b-4d685b889e5d-p156,202-p156,solo,-3.0,neither,7.0,5.0,11.0,5.0,7,2,3,,,neither
0,3,202173ab-7c82-415e-ae5b-4d685b889e5d-p156,202-p156,solo,-8.0,neither,8.0,12.0,8.0,8.0,7,3,3,,,neither
1,0,202173ab-7c82-415e-ae5b-4d685b889e5d-p156,202-p156,solo,-5.0,neither,9.0,7.0,9.0,7.0,5,2,3,,,neither
1,1,202173ab-7c82-415e-ae5b-4d685b889e5d-p156,202-p156,solo,-1.0,neither,9.0,7.0,7.0,7.0,4,1,3,,,neither
2,0,202173ab-7c82-415e-ae5b-4d685b889e5d-p156,202-p156,solo,-5.0,neither,9.0,9.0,7.0,7.0,5,2,3,,,neither
2,1,202173ab-7c82-415e-ae5b-4d685b889e5d-p156,202-p156,solo,4.0,neither,8.0,8.0,4.0,4.0,4,0,3,,,neither
2,2,202173ab-7c82-415e-ae5b-4d685b889e5d-p156,202-p156,solo,4.0,neither,8.0,6.0,6.0,6.0,4,0,3,,,neither
2,3,202173ab-7c82-415e-ae5b-4d685b889e5d-p156,202-p156,solo,5.0,neither,7.0,7.0,5.0,5.0,5,0,3,,,neither
3,0,202173ab-7c82-415e-ae5b-4d685b889e5d-p156,202-p156,solo,0.0,neither,8.0,8.0,6.0,6.0,5,1,3,,,neither
3,1,202173ab-7c82-415e-ae5b-4d685b889e5d-p156,202-p156,solo,0.0,neither,8.0,8.0,6.0,6.0,5,1,3,,,neither
0,0,21562bb9-5c78-4efb-aac7-5e4283fa1f02-p101,215-p101,solo,-10.0,neither,10.0,8.0,10.0,8.0,5,3,3,,,neither
0,1,21562bb9-5c78-4efb-aac7-5e4283fa1f02-p101,215-p101,solo,-7.0,neither,7.0,5.0,9.0,5.0,8,3,3,,,neither
0,2,21562bb9-5c78-4efb-aac7-5e4283fa1f02-p101,215-p101,solo,-4.0,neither,8.0,6.0,6.0,6.0,6,2,3,,,neither
0,3,21562bb9-5c78-4efb-aac7-5e4283fa1f02-p101,215-p101,solo,-1.0,neither,5.0,7.0,5.0,5.0,9,2,3,,,neither
1,0,21562bb9-5c78-4efb-aac7-5e4283fa1f02-p101,215-p101,solo,-3.0,neither,7.0,5.0,11.0,5.0,7,2,3,,,neither
1,1,21562bb9-5c78-4efb-aac7-5e4283fa1f02-p101,215-p101,solo,5.0,neither,7.0,5.0,7.0,5.0,5,0,3,,,neither
2,0,21562bb9-5c78-4efb-aac7-5e4283fa1f02-p101,215-p101,solo,4.0,neither,4.0,8.0,4.0,4.0,9,1,3,,,neither
2,1,21562bb9-5c78-4efb-aac7-5e4283fa1f02-p101,215-p101,solo,2.0,neither,6.0,6.0,6.0,6.0,7,1,3,,,neither
2,2,21562bb9-5c78-4efb-aac7-5e4283fa1f02-p101,215-p101,solo,0.0,neither,4.0,6.0,6.0,6.0,10,2,3,,,neither
2,3,21562bb9-5c78-4efb-aac7-5e4283fa1f02-p101,215-p101,solo,-2.0,neither,6.0,8.0,6.0,6.0,8,2,3,,,neither
3,0,21562bb9-5c78-4efb-aac7-5e4283fa1f02-p101,215-p101,solo,-1.0,neither,5.0,5.0,9.0,5.0,9,2,3,,,neither
3,1,21562bb9-5c78-4efb-aac7-5e4283fa1f02-p101,215-p101,solo,7.0,neither,5.0,5.0,7.0,5.0,7,0,3,,,neither
0,0,21fd2b85-3ac7-40bd-b64d-77c7cfc12311-p15,21f-p15,duo,-3.0,neither,7.0,9.0,5.0,5.0,7,2,3,,,neither
0,1,21fd2b85-3ac7-40bd-b64d-77c7cfc12311-p15,21f-p15,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
0,2,21fd2b85-3ac7-40bd-b64d-77c7cfc12311-p15,21f-p15,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
0,3,21fd2b85-3ac7-40bd-b64d-77c7cfc12311-p15,21f-p15,duo,8.0,1d_b,4.0,8.0,0.0,0.0,8,0,3,,,1d
